records	Author	journal	year	type	NCR
1924	Yuan, X. Y	JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH	2006	Article	23
1924	Sun, L. Q	JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH	2006	Article	23
1924	Hu, G. F	JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH	2006	Article	23
1924	Liu, R. L	JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH	2006	Article	23
1925	Suo Guangli	PLANT CELL REPORTS	2006	Article	27
1925	Chen, Bing	PLANT CELL REPORTS	2006	Article	27
1925	Zhang, Jingyu	PLANT CELL REPORTS	2006	Article	27
1925	Gao, Yuan	PLANT CELL REPORTS	2006	Article	27
1925	Wang, Xia	PLANT CELL REPORTS	2006	Article	27
1925	He, Zhengquan	PLANT CELL REPORTS	2006	Article	27
1925	Dai, Jianwu	PLANT CELL REPORTS	2006	Article	27
1926	Zou Junhuang	PLANT JOURNAL	2006	Article	64
1926	Zhang, Shuying	PLANT JOURNAL	2006	Article	64
1926	Zhang, Weiping	PLANT JOURNAL	2006	Article	64
1926	Li, Gang	PLANT JOURNAL	2006	Article	64
1926	Chen, Zongxiang	PLANT JOURNAL	2006	Article	64
1926	Zhai, Wenxue	PLANT JOURNAL	2006	Article	64
1926	Zhao, Xianfeng	PLANT JOURNAL	2006	Article	64
1926	Pan, Xuebiao	PLANT JOURNAL	2006	Article	64
1926	Xie, Qi	PLANT JOURNAL	2006	Article	64
1926	Zhu, Lihuang	PLANT JOURNAL	2006	Article	64
1927	Wang Fu-Qiang	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS	2006	Article	26
1927	Zheng Gui-Zhen	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS	2006	Article	26
1927	Zhao Ying	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS	2006	Article	26
1927	Ren Zhi-Hong	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS	2006	Article	26
1927	Jia Qian	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS	2006	Article	26
1927	He Jian-Gong	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS	2006	Article	26
1927	Yu Jun	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS	2006	Article	26
1928	Xia Kai	BMC BIOINFORMATICS	2006	Article	70
1928	Dong, Dong	BMC BIOINFORMATICS	2006	Article	70
1928	Han, Jing-Dong J	BMC BIOINFORMATICS	2006	Article	70
1929	Zhang Jingyu	CANCER LETTERS	2006	Article	23
1929	Wang, Xia	CANCER LETTERS	2006	Article	23
1929	Zhao, Yanhong	CANCER LETTERS	2006	Article	23
1929	Chen, Bing	CANCER LETTERS	2006	Article	23
1929	Suo, Guangli	CANCER LETTERS	2006	Article	23
1929	Dai, Jianwu	CANCER LETTERS	2006	Article	23
1930	Yang Ling-Hai	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2006	Article	30
1930	Bai, Gui-Rong	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2006	Article	30
1930	Huang, Xiu-Ying	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2006	Article	30
1930	Sun, Fang-Zhen	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2006	Article	30
1931	Yuasa I	ANNALS OF HUMAN GENETICS	2006	Article	30
1931	Umetsu, K	ANNALS OF HUMAN GENETICS	2006	Article	30
1931	Harihara, S	ANNALS OF HUMAN GENETICS	2006	Article	30
1931	Kido, A	ANNALS OF HUMAN GENETICS	2006	Article	30
1931	Miyoshi, A	ANNALS OF HUMAN GENETICS	2006	Article	30
1931	Saitou, N	ANNALS OF HUMAN GENETICS	2006	Article	30
1931	Dashnyam, B	ANNALS OF HUMAN GENETICS	2006	Article	30
1931	Jin, F	ANNALS OF HUMAN GENETICS	2006	Article	30
1931	Lucotte, G	ANNALS OF HUMAN GENETICS	2006	Article	30
1931	Chattopadhyay, P. K	ANNALS OF HUMAN GENETICS	2006	Article	30
1931	Henke, L	ANNALS OF HUMAN GENETICS	2006	Article	30
1931	Henke, J	ANNALS OF HUMAN GENETICS	2006	Article	30
1932	Lin Hang	BIOMATERIALS	2006	Article	25
1932	Chen, Bing	BIOMATERIALS	2006	Article	25
1932	Sun, Wenjie	BIOMATERIALS	2006	Article	25
1932	Zhao, Wenxue	BIOMATERIALS	2006	Article	25
1932	Zhao, Yannan	BIOMATERIALS	2006	Article	25
1932	Dai, Jianwu	BIOMATERIALS	2006	Article	25
1933	Song Jingzhen	BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY	2006	Article	45
1933	Wang, Xiangbin	BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY	2006	Article	45
1933	Lei, Chun	BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY	2006	Article	45
1933	Piao, Jinhua	BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY	2006	Article	45
1933	Yin, Changcheng	BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY	2006	Article	45
1933	Zhang, Zhong	BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY	2006	Article	45
1933	Lin, Qing	BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY	2006	Article	45
1933	Huang, Hualiang	BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY	2006	Article	45
1934	Shao Hong-Bo	COLLOIDS AND SURFACES B-BIOINTERFACES	2006	Article	85
1934	Chen, Xiao-Yan	COLLOIDS AND SURFACES B-BIOINTERFACES	2006	Article	85
1934	Chu, Li-Ye	COLLOIDS AND SURFACES B-BIOINTERFACES	2006	Article	85
1934	Zhao, Xi-Ning	COLLOIDS AND SURFACES B-BIOINTERFACES	2006	Article	85
1934	Wu, Gang	COLLOIDS AND SURFACES B-BIOINTERFACES	2006	Article	85
1934	Yuan, Yong-Bing	COLLOIDS AND SURFACES B-BIOINTERFACES	2006	Article	85
1934	Zhao, Chang-Xing	COLLOIDS AND SURFACES B-BIOINTERFACES	2006	Article	85
1934	Hu, Zan-Min	COLLOIDS AND SURFACES B-BIOINTERFACES	2006	Article	85
1935	Wan C	DIABETES OBESITY & METABOLISM	2006	Article	17
1935	Zhang, T	DIABETES OBESITY & METABOLISM	2006	Article	17
1935	Wang, B	DIABETES OBESITY & METABOLISM	2006	Article	17
1935	Han, Y	DIABETES OBESITY & METABOLISM	2006	Article	17
1935	Zhang, C	DIABETES OBESITY & METABOLISM	2006	Article	17
1935	Zhang, Y	DIABETES OBESITY & METABOLISM	2006	Article	17
1935	Gong, H	DIABETES OBESITY & METABOLISM	2006	Article	17
1935	Jin, F	DIABETES OBESITY & METABOLISM	2006	Article	17
1935	Wang, L	DIABETES OBESITY & METABOLISM	2006	Article	17
1936	Zheng Qi	EUPHYTICA	2006	Article	25
1936	Li, Bin	EUPHYTICA	2006	Article	25
1936	Zhang, Xueyong	EUPHYTICA	2006	Article	25
1936	Mu, Sumei	EUPHYTICA	2006	Article	25
1936	Zhou, Hanping	EUPHYTICA	2006	Article	25
1936	Li, Zhensheng	EUPHYTICA	2006	Article	25
1937	Teng Sheng	EUPHYTICA	2006	Article	30
1937	Tian, Chaoguang	EUPHYTICA	2006	Article	30
1937	Chen, Mingsheng	EUPHYTICA	2006	Article	30
1937	Zeng, Dali	EUPHYTICA	2006	Article	30
1937	Guo, Longbiao	EUPHYTICA	2006	Article	30
1937	Zhu, Lihuang	EUPHYTICA	2006	Article	30
1937	Han, Bin	EUPHYTICA	2006	Article	30
1937	Qian, Qian	EUPHYTICA	2006	Article	30
1938	Szakonyi Gerda	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2006	Article	36
1938	Klein, Michael G	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2006	Article	36
1938	Hannan, Jonathan P	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2006	Article	36
1938	Young, Kendra A	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2006	Article	36
1938	Ma, Runlin Z	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2006	Article	36
1938	Asokan, Rengasamy	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2006	Article	36
1938	Holers, V. Michael	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2006	Article	36
1938	Chen, Xiaojiang S	NATURE STRUCTURAL & MOLECULAR BIOLOGY	2006	Article	36
1939	Zhao Tong-Jin	PLANT CELL REPORTS	2006	Article	19
1939	Zhao, Shuang-Yi	PLANT CELL REPORTS	2006	Article	19
1939	Chen, Hui-Min	PLANT CELL REPORTS	2006	Article	19
1939	Zhao, Qing-Zhen	PLANT CELL REPORTS	2006	Article	19
1939	Hu, Zan-Min	PLANT CELL REPORTS	2006	Article	19
1939	Hou, Bing-Kai	PLANT CELL REPORTS	2006	Article	19
1939	Xia, Guang-Min	PLANT CELL REPORTS	2006	Article	19
1940	Zhuang Xiaolei	PLANT JOURNAL	2006	Article	50
1940	Jiang, Jiafu	PLANT JOURNAL	2006	Article	50
1940	Li, Junhua	PLANT JOURNAL	2006	Article	50
1940	Ma, Qibin	PLANT JOURNAL	2006	Article	50
1940	Xu, Yunyuan	PLANT JOURNAL	2006	Article	50
1940	Xue, Yongbiao	PLANT JOURNAL	2006	Article	50
1940	Xu, Zhihong	PLANT JOURNAL	2006	Article	50
1940	Chong, Kang	PLANT JOURNAL	2006	Article	50
1941	Xia Kai	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Xue, Huiling	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Dong, Dong	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Zhu, Shanshan	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Wang, Jiamu	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Zhang, Qingpeng	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Hou, Lei	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Chen, Hua	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Tao, Ran	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Huang, Zheng	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Fu, Zheng	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Chen, Ye-Guang	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1941	Han, Jing-Dong J	PLOS COMPUTATIONAL BIOLOGY	2006	Article	33
1942	Qi Bing	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS	2006	Article	16
1942	He Xin	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS	2006	Article	16
1942	Li Wen-Yong	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS	2006	Article	16
1942	Chen Qing-Xuan	PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS	2006	Article	16
1943	Qi Yijun	NATURE	2006	Article	27
1943	He, Xingyue	NATURE	2006	Article	27
1943	Wang, Xiu-Jie	NATURE	2006	Article	27
1943	Kohany, Oleksiy	NATURE	2006	Article	27
1943	Jurka, Jerzy	NATURE	2006	Article	27
1943	Hannon, Gregory J	NATURE	2006	Article	27
1944	Bai Gui-Rong	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2006	Article	36
1944	Yang, Ling-Hai	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2006	Article	36
1944	Huang, Xiu-Ying	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2006	Article	36
1944	Sun, Fang-Zhen	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS	2006	Article	36
1945	Chen Yan-Hong	CELL RESEARCH	2006	Article	42
1945	Wu, Xue-Min	CELL RESEARCH	2006	Article	42
1945	Ling, Hong-Qing	CELL RESEARCH	2006	Article	42
1945	Yang, Wei-Cai	CELL RESEARCH	2006	Article	42
1946	Li Guanglin	CHINESE SCIENCE BULLETIN	2006	Article	27
1946	Tao Shiheng	CHINESE SCIENCE BULLETIN	2006	Article	27
1946	Wang Xiujie	CHINESE SCIENCE BULLETIN	2006	Article	27
1947	Sun L	DIABETIC MEDICINE	2006	Article	37
1947	Yang, Z	DIABETIC MEDICINE	2006	Article	37
1947	Jin, F	DIABETIC MEDICINE	2006	Article	37
1947	Zhu, X. Q	DIABETIC MEDICINE	2006	Article	37
1947	Qu, Y. C	DIABETIC MEDICINE	2006	Article	37
1947	Shi, X. H	DIABETIC MEDICINE	2006	Article	37
1947	Wang, L	DIABETIC MEDICINE	2006	Article	37
1948	Wang Yan-Mei	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	38
1948	Ji, Jun	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	38
1948	Wang, Dao-Wen	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	38
1948	Zhang, Zheng-Bin	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	38
1948	Zhang, Ai-Min	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	38
1949	Liu C. G	PLANT BREEDING	2006	Article	23
1949	Hou, N	PLANT BREEDING	2006	Article	23
1949	Liu, L. K	PLANT BREEDING	2006	Article	23
1949	Liu, J. C	PLANT BREEDING	2006	Article	23
1949	Kang, X. S	PLANT BREEDING	2006	Article	23
1949	Zhang, A. M	PLANT BREEDING	2006	Article	23
1950	Wang Xuming	PLANT CELL AND ENVIRONMENT	2006	Article	46
1950	Yi, Keke	PLANT CELL AND ENVIRONMENT	2006	Article	46
1950	Tao, Yong	PLANT CELL AND ENVIRONMENT	2006	Article	46
1950	Wang, Fang	PLANT CELL AND ENVIRONMENT	2006	Article	46
1950	Wu, Zhongchang	PLANT CELL AND ENVIRONMENT	2006	Article	46
1950	Jiang, Dean	PLANT CELL AND ENVIRONMENT	2006	Article	46
1950	Chen, Xin	PLANT CELL AND ENVIRONMENT	2006	Article	46
1950	Zhu, Lihuang	PLANT CELL AND ENVIRONMENT	2006	Article	46
1950	Wu, Ping	PLANT CELL AND ENVIRONMENT	2006	Article	46
1951	Chen Caiyan	SCIENCE IN CHINA SERIES C-LIFE SCIENCES	2006	Article	53
1951	Xiao Han	SCIENCE IN CHINA SERIES C-LIFE SCIENCES	2006	Article	53
1951	Zhang Wenli	SCIENCE IN CHINA SERIES C-LIFE SCIENCES	2006	Article	53
1951	Wang Aiju	SCIENCE IN CHINA SERIES C-LIFE SCIENCES	2006	Article	53
1951	Xia Zhihui	SCIENCE IN CHINA SERIES C-LIFE SCIENCES	2006	Article	53
1951	Li Xiaobing	SCIENCE IN CHINA SERIES C-LIFE SCIENCES	2006	Article	53
1951	Zhai Wenxue	SCIENCE IN CHINA SERIES C-LIFE SCIENCES	2006	Article	53
1951	Heng Zhukuan	SCIENCE IN CHINA SERIES C-LIFE SCIENCES	2006	Article	53
1951	Zhu Lihuang	SCIENCE IN CHINA SERIES C-LIFE SCIENCES	2006	Article	53
1952	Sun Hong-Yong	AGRICULTURAL WATER MANAGEMENT	2006	Article	39
1952	Liu, Chang-Ming	AGRICULTURAL WATER MANAGEMENT	2006	Article	39
1952	Zhang, Xi-Ying	AGRICULTURAL WATER MANAGEMENT	2006	Article	39
1952	Shen, Yan-Jun	AGRICULTURAL WATER MANAGEMENT	2006	Article	39
1952	Zhang, Yong-Qiang	AGRICULTURAL WATER MANAGEMENT	2006	Article	39
1953	Yan Xiaolong	ANNALS OF BOTANY	2006	Review	63
1953	Wu, Ping	ANNALS OF BOTANY	2006	Review	63
1953	Ling, Hongqing	ANNALS OF BOTANY	2006	Review	63
1953	Xu, Guohua	ANNALS OF BOTANY	2006	Review	63
1953	Xu, Fangsen	ANNALS OF BOTANY	2006	Review	63
1953	Zhang, Qifa	ANNALS OF BOTANY	2006	Review	63
1954	Zhu Yong-Guan	ANNALS OF BOTANY	2006	Article	29
1954	Geng, Chun-Nu	ANNALS OF BOTANY	2006	Article	29
1954	Tong, Yi-Ping	ANNALS OF BOTANY	2006	Article	29
1954	Smith, Sally E	ANNALS OF BOTANY	2006	Article	29
1954	Smith, F. Andrew	ANNALS OF BOTANY	2006	Article	29
1955	Zheng Qi	GENOME	2006	Article	39
1955	Li, Bin	GENOME	2006	Article	39
1955	Mu, Sumei	GENOME	2006	Article	39
1955	Zhou, Hanping	GENOME	2006	Article	39
1955	Li, Zhensheng	GENOME	2006	Article	39
1956	He Zhengquan	PLANT CELL REPORTS	2006	Article	28
1956	Duan, ZhenZhen	PLANT CELL REPORTS	2006	Article	28
1956	Liang, Wei	PLANT CELL REPORTS	2006	Article	28
1956	Chen, Faju	PLANT CELL REPORTS	2006	Article	28
1956	Yao, Wei	PLANT CELL REPORTS	2006	Article	28
1956	Liang, Hongwei	PLANT CELL REPORTS	2006	Article	28
1956	Yue, Chaoyin	PLANT CELL REPORTS	2006	Article	28
1956	Sun, Zongxiu	PLANT CELL REPORTS	2006	Article	28
1956	Chen, Fan	PLANT CELL REPORTS	2006	Article	28
1956	Dai, Jianwu	PLANT CELL REPORTS	2006	Article	28
1957	Yang Xinghong	PLANT SCIENCE	2006	Article	48
1957	Chen, Xiaoying	PLANT SCIENCE	2006	Article	48
1957	Ge, Qiaoying	PLANT SCIENCE	2006	Article	48
1957	Li, Bin	PLANT SCIENCE	2006	Article	48
1957	Tong, Yiping	PLANT SCIENCE	2006	Article	48
1957	Zhang, Aimin	PLANT SCIENCE	2006	Article	48
1957	Li, Zhensheng	PLANT SCIENCE	2006	Article	48
1957	Kuang, Tingyun	PLANT SCIENCE	2006	Article	48
1957	Lu, Congming	PLANT SCIENCE	2006	Article	48
1958	Yang Yonghui	HYDROLOGICAL PROCESSES	2006	Article	26
1958	Watanabe, Masataka	HYDROLOGICAL PROCESSES	2006	Article	26
1958	Zhang, Xiying	HYDROLOGICAL PROCESSES	2006	Article	26
1958	Hao, Xiaohua	HYDROLOGICAL PROCESSES	2006	Article	26
1958	Zhang, Jiqun	HYDROLOGICAL PROCESSES	2006	Article	26
1959	Sun Jianwei	EUROPEAN JOURNAL OF PHYCOLOGY	2006	Article	24
1959	Liu, Tao	EUROPEAN JOURNAL OF PHYCOLOGY	2006	Article	24
1959	Gu, Baotai	EUROPEAN JOURNAL OF PHYCOLOGY	2006	Article	24
1959	Jin, Demin	EUROPEAN JOURNAL OF PHYCOLOGY	2006	Article	24
1959	Weng, Manli	EUROPEAN JOURNAL OF PHYCOLOGY	2006	Article	24
1959	Feng, Yanbin	EUROPEAN JOURNAL OF PHYCOLOGY	2006	Article	24
1959	Xu, Pu	EUROPEAN JOURNAL OF PHYCOLOGY	2006	Article	24
1959	Duan, Delin	EUROPEAN JOURNAL OF PHYCOLOGY	2006	Article	24
1959	Wang, Bin	EUROPEAN JOURNAL OF PHYCOLOGY	2006	Article	24
1960	Su Jun-Ying	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	11
1960	Tong, Yi-Ping	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	11
1960	Liu, Quan-You	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	11
1960	Li, Bin	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	11
1960	Jing, Rui-Lian	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	11
1960	Li, Ji-Yun	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	11
1960	Li, Zhen-Sheng	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	11
1961	Chang Tuanjie	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	41
1961	Zhai, Hongli	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	41
1961	Chen, Songbiao	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	41
1961	Song, Guisheng	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	41
1961	Xu, Honglin	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	41
1961	Wei, Xiaoli	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	41
1961	Zhu, Zhen	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	41
1962	Li Xiaojuan	PHYSIOLOGIA PLANTARUM	2006	Article	25
1962	Wang, Honggang	PHYSIOLOGIA PLANTARUM	2006	Article	25
1962	Li, Hanbing	PHYSIOLOGIA PLANTARUM	2006	Article	25
1962	Zhang, Lingyun	PHYSIOLOGIA PLANTARUM	2006	Article	25
1962	Teng, Nianjun	PHYSIOLOGIA PLANTARUM	2006	Article	25
1962	Lin, Qingqing	PHYSIOLOGIA PLANTARUM	2006	Article	25
1962	Wang, Jian	PHYSIOLOGIA PLANTARUM	2006	Article	25
1962	Kuang, Tingyun	PHYSIOLOGIA PLANTARUM	2006	Article	25
1962	Li, Zhensheng	PHYSIOLOGIA PLANTARUM	2006	Article	25
1962	Li, Bin	PHYSIOLOGIA PLANTARUM	2006	Article	25
1962	Zhang, Aimin	PHYSIOLOGIA PLANTARUM	2006	Article	25
1962	Lin, Jinxing	PHYSIOLOGIA PLANTARUM	2006	Article	25
1963	Zhu B. G	PLANT BREEDING	2006	Article	13
1963	Sun, Y. R	PLANT BREEDING	2006	Article	13
1964	Wang Y. P	PLANT CELL TISSUE AND ORGAN CULTURE	2006	Article	14
1964	Sonntag, K	PLANT CELL TISSUE AND ORGAN CULTURE	2006	Article	14
1964	Rudloff, E	PLANT CELL TISSUE AND ORGAN CULTURE	2006	Article	14
1964	Groeneveld, I	PLANT CELL TISSUE AND ORGAN CULTURE	2006	Article	14
1964	Gramenz, J	PLANT CELL TISSUE AND ORGAN CULTURE	2006	Article	14
1964	Chu, C. C	PLANT CELL TISSUE AND ORGAN CULTURE	2006	Article	14
1965	Kong Zhaosheng	PLANT PHYSIOLOGY	2006	Article	74
1965	Li, Meina	PLANT PHYSIOLOGY	2006	Article	74
1965	Yang, Wenqiang	PLANT PHYSIOLOGY	2006	Article	74
1965	Xu, Wenying	PLANT PHYSIOLOGY	2006	Article	74
1965	Xue, Yongbiao	PLANT PHYSIOLOGY	2006	Article	74
1966	Zheng Wenguang	PLANT PHYSIOLOGY	2006	Article	54
1966	Zhai, Qingzhe	PLANT PHYSIOLOGY	2006	Article	54
1966	Sun, Jiaqiang	PLANT PHYSIOLOGY	2006	Article	54
1966	Li, Chang-Bao	PLANT PHYSIOLOGY	2006	Article	54
1966	Zhang, Lei	PLANT PHYSIOLOGY	2006	Article	54
1966	Li, Hongmei	PLANT PHYSIOLOGY	2006	Article	54
1966	Zhang, Xiaoli	PLANT PHYSIOLOGY	2006	Article	54
1966	Li, Shuyu	PLANT PHYSIOLOGY	2006	Article	54
1966	Xu, Yingxiu	PLANT PHYSIOLOGY	2006	Article	54
1966	Jiang, Hongling	PLANT PHYSIOLOGY	2006	Article	54
1966	Wu, Xiaoyan	PLANT PHYSIOLOGY	2006	Article	54
1966	Li, Chuanyou	PLANT PHYSIOLOGY	2006	Article	54
1967	Sun Xia	THEORETICAL AND APPLIED GENETICS	2006	Article	42
1967	Hu, Shanglian	THEORETICAL AND APPLIED GENETICS	2006	Article	42
1967	Liu, Xin	THEORETICAL AND APPLIED GENETICS	2006	Article	42
1967	Qian, Weiqiang	THEORETICAL AND APPLIED GENETICS	2006	Article	42
1967	Hao, Shanting	THEORETICAL AND APPLIED GENETICS	2006	Article	42
1967	Zhang, Aimin	THEORETICAL AND APPLIED GENETICS	2006	Article	42
1967	Wang, Daowen	THEORETICAL AND APPLIED GENETICS	2006	Article	42
1968	Gu F	ASIAN JOURNAL OF ANDROLOGY	2006	Article	23
1968	Zhang, HY	ASIAN JOURNAL OF ANDROLOGY	2006	Article	23
1968	Hu, SY	ASIAN JOURNAL OF ANDROLOGY	2006	Article	23
1968	Huang, SZ	ASIAN JOURNAL OF ANDROLOGY	2006	Article	23
1968	Ma, X	ASIAN JOURNAL OF ANDROLOGY	2006	Article	23
1968	Zhang, YQ	ASIAN JOURNAL OF ANDROLOGY	2006	Article	23
1969	Liu HB	GENOMICS	2006	Article	53
1969	Liu, K	GENOMICS	2006	Article	53
1969	Wang, JF	GENOMICS	2006	Article	53
1969	Ma, RLZ	GENOMICS	2006	Article	53
1970	Zheng Weifa	INTERNATIONAL IMMUNOPHARMACOLOGY	2006	Article	29
1970	Chen, Caifa	INTERNATIONAL IMMUNOPHARMACOLOGY	2006	Article	29
1970	Cheng, Qiping	INTERNATIONAL IMMUNOPHARMACOLOGY	2006	Article	29
1970	Wang, Yiqin	INTERNATIONAL IMMUNOPHARMACOLOGY	2006	Article	29
1970	Chu, Chengcai	INTERNATIONAL IMMUNOPHARMACOLOGY	2006	Article	29
1971	Kan Yunchao	JOURNAL OF CEREAL SCIENCE	2006	Article	41
1971	Wan, Yongfang	JOURNAL OF CEREAL SCIENCE	2006	Article	41
1971	Beaudoin, Frederic	JOURNAL OF CEREAL SCIENCE	2006	Article	41
1971	Leader, David J	JOURNAL OF CEREAL SCIENCE	2006	Article	41
1971	Edwards, Keith	JOURNAL OF CEREAL SCIENCE	2006	Article	41
1971	Poole, Rebecca	JOURNAL OF CEREAL SCIENCE	2006	Article	41
1971	Wang, Daowen	JOURNAL OF CEREAL SCIENCE	2006	Article	41
1971	Mitchell, Rowan A. C	JOURNAL OF CEREAL SCIENCE	2006	Article	41
1971	Shewry, Peter R	JOURNAL OF CEREAL SCIENCE	2006	Article	41
1972	An Diao-Guo	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	50
1972	Li, Li-Hui	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	50
1972	Li, Jun-Ming	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	50
1972	Li, Hong-Jie	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	50
1972	Zhu, Yong-Guan	JOURNAL OF INTEGRATIVE PLANT BIOLOGY	2006	Article	50
1973	Chen Yan	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1973	Liu, Zhiwei	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1973	Wang, Dan	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1973	Wang, Songyan	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1973	Zhang, Yong Q	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1974	Lin Xinda	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1974	Yao, Aiyu	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1974	Jiang, Fangfang	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1974	Wang, Dan	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1974	Zhi, Hui	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1974	Liu, Zhihua	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1974	Zhang, Yong Q	JOURNAL OF NEUROGENETICS	2006	Meeting Abstract	0
1975	Yoon Jaeho	JOURNAL OF THE AMERICAN SOCIETY FOR HORTICULTURAL SCIENCE	2006	Article	34
1975	Liu, Dongcheng	JOURNAL OF THE AMERICAN SOCIETY FOR HORTICULTURAL SCIENCE	2006	Article	34
1975	Song, Wonseob	JOURNAL OF THE AMERICAN SOCIETY FOR HORTICULTURAL SCIENCE	2006	Article	34
1975	Liu, Weisheng	JOURNAL OF THE AMERICAN SOCIETY FOR HORTICULTURAL SCIENCE	2006	Article	34
1975	Zhang, Aimin	JOURNAL OF THE AMERICAN SOCIETY FOR HORTICULTURAL SCIENCE	2006	Article	34
